1,0.4903950383955478,0.0
2,0.44626946014350766,0.0
3,0.43277541850659135,0.0
4,0.42326579492764776,0.0
5,0.41360031184981105,0.0
6,0.410386848220797,0.0
7,0.40620320502729146,0.0
8,0.40468820608172845,0.0
9,0.4013486626053138,0.0
10,0.399089493726874,0.0
11,0.39904755648869356,0.0
12,0.3973598705172715,0.0
13,0.3968377447022645,0.0
14,0.3936600574626528,0.0
15,0.39444921424329016,0.0
16,0.39398524103523885,0.0
17,0.39346465679708226,0.0
18,0.3920882969346321,0.0
19,0.3920822319199099,0.0
20,0.39138248932590514,0.0
21,0.39052042752460325,0.0
22,0.3909795322569646,0.0
23,0.39055705854072176,0.0
24,0.39174535271864347,0.0
25,0.3904262832207729,0.0
26,0.3897272246715061,0.0
27,0.3903359526457427,0.0
28,0.38954026981681983,0.0
29,0.388741025588361,0.0
30,0.38934184335711436,0.0
