1,0.291385860483,0
2,0.230663800374,0
3,0.218028814553,0
4,0.21070290819,0
5,0.205216106195,0
6,0.202504211126,0
7,0.200768655124,0
8,0.201152050378,0
9,0.197840621961,0
10,0.198276639349,0
11,0.196954317951,0
12,0.19553897964,0
13,0.194786722051,0
14,0.194143286185,0
15,0.194390160641,0
16,0.192914827076,0
17,0.1941447158,0
18,0.192573241371,0
19,0.19345224877,0
20,0.19342261085,0
21,0.191761429933,0
22,0.19235270011,0
23,0.191490005534,0
24,0.191958989374,0
25,0.191828055209,0
26,0.19261941507,0
27,0.193798426259,0
28,0.191517905843,0
29,0.193037937346,0
30,0.192860013588,0
31,0.191330199459,0
32,0.192248427316,0
33,0.193501999364,0
34,0.192845013595,0
35,0.192447286841,0
36,0.191480413079,0
37,0.191339395688,0
38,0.191213436075,0
39,0.192650322137,0
40,0.191978327524,0
41,0.191976762104,0
42,0.192192719801,0
43,0.191046092463,0
44,0.192071432864,0
45,0.191531050866,0
46,0.191696651658,0
47,0.191051513027,0
48,0.191417134388,0
49,0.191333822752,0
50,0.190840830312,0
